game_id,season,date,week,home,away,home_score,away_score,neutral,home_elo_before,away_elo_before,elo_diff,elo_change
sidearm-2023-08-19-NC-State-VCU-(EXH),2023,2023-08-19,2023-08-14,NC State,VCU,3,1,,1684.1,1582.2,158.1,19.11
sidearm-2023-08-19-Oakland-(Exhibition)-Akron,2023,2023-08-19,2023-08-14,Oakland,Akron,3,2,,1342.4,1813.1,-414.4,43.74
sidearm-2023-08-19-Rhode-Island-Connecticut,2023,2023-08-19,2023-08-14,Rhode Island,UConn,1,0,,1585.0,1623.2,18.1,20.51
sidearm-2023-08-19-Saint-Mary's-(California)-California,2023,2023-08-19,2023-08-14,Saint Mary's,California,1,4,,1645.7,1488.0,214.0,-70.56
sidearm-2023-08-19-San-Jose-State-Cal-Poly,2023,2023-08-19,2023-08-14,San Jose State,Cal Poly,1,1,,1699.3,1361.9,393.6,-25.45
sidearm-2023-08-19-Stony-Brook-Manhattan-(exh.),2023,2023-08-19,2023-08-14,Stony Brook,Manhattan,2,1,,1422.0,1502.6,-24.3,23.36
sidearm-2023-08-19-Syracuse-Marist-(Exh.),2023,2023-08-19,2023-08-14,Syracuse,Marist,4,0,,1945.8,1441.5,560.5,3.43
sidearm-2023-08-19-UC-Davis-Chico-State,2023,2023-08-19,2023-08-14,UC Davis,Chico State,2,0,,1504.2,1312.2,248.3,12.62
sidearm-2023-08-19-UC-Santa-Barbara-Westmont,2023,2023-08-19,2023-08-14,UC Santa Barbara,Westmont,5,1,,1649.5,1180.7,525.0,4.20
sidearm-2023-08-19-UNC-Asheville-(Exh.)-Davidson-College,2023,2023-08-19,2023-08-14,UNC Asheville,Davidson College,1,1,,1218.1,1650.4,-376.0,24.88
sidearm-2023-08-19-UNC-Wilmington-Mercer-(Exhibition),2023,2023-08-19,2023-08-14,UNC Wilmington,Mercer,1,1,,1570.2,1616.4,10.1,-0.91
sidearm-2023-08-19-UNLV-UC-San-Diego,2023,2023-08-19,2023-08-14,UNLV,UC San Diego,0,0,,1283.1,1507.5,-168.2,14.09
sidearm-2023-08-19-Wake-Forest-Denver-(Exhibition),2023,2023-08-19,2023-08-14,Wake Forest,Denver,3,2,,1813.3,1813.1,56.5,18.00
sidearm-2023-08-19-Western-Illinois-Quincy-University-(Exhibition),2023,2023-08-19,2023-08-14,Western Illinois,Quincy University,2,0,,1258.9,1232.0,83.1,25.88
sidearm-2023-08-20-Canisius-Daemen-(Exhibition),2023,2023-08-20,2023-08-14,Canisius,Daemen College,2,0,,1147.9,1130.8,73.3,26.84
sidearm-2023-08-20-IU-Indy-Evansville-(exh.),2023,2023-08-20,2023-08-14,IU Indy,University of Evansville,2,1,,1379.7,1497.0,-61.0,25.84
sidearm-2023-08-20-San-Francisco-Sonoma-State-(Exh.),2023,2023-08-20,2023-08-14,San Francisco,Sonoma State,5,0,,1500.2,1068.0,488.5,5.75
sidearm-2023-08-20-Wright-State-Thomas-More-(EX),2023,2023-08-20,2023-08-14,Wright State,Thomas More,2,2,,1434.1,1262.6,227.7,-18.03
sidearm-2023-08-21-Eastern-Illinois-Illinois-Springfield,2023,2023-08-21,2023-08-21,Eastern Illinois,Illinois Springfield,0,4,,1160.2,1262.6,-46.2,-43.33
sidearm-2023-08-23-Cal-Poly-Fresno-Pacific,2023,2023-08-23,2023-08-21,Cal Poly,Fresno Pacific,7,0,,1387.4,1228.0,215.7,27.91
sidearm-2023-08-24-(RV)-Lipscomb-FAU,2023,2023-08-24,2023-08-21,Lipscomb,FAU,4,6,,1840.6,1530.8,366.0,-66.72
sidearm-2023-08-24-(RV)-West-Virginia-California-Baptist,2023,2023-08-24,2023-08-21,West Virginia,California Baptist,3,0,,1819.4,1630.0,245.6,16.13
sidearm-2023-08-24-#14-Maryland-Missouri-State,2023,2023-08-24,2023-08-21,Maryland,Missouri State,0,1,,1737.1,1724.2,69.2,-26.39
sidearm-2023-08-24-#6/3-Washington-South-Florida,2023,2023-08-24,2023-08-21,Washington,South Florida,2,0,,1885.1,1810.7,130.7,21.45
sidearm-2023-08-24-Akron-Niagara,2023,2023-08-24,2023-08-21,Akron,Niagara,6,0,,1769.4,1401.5,424.1,8.94
sidearm-2023-08-24-Army-Air-Force,2023,2023-08-24,2023-08-21,Army,Air Force,3,2,,1553.6,1655.6,-45.7,24.81
sidearm-2023-08-24-Bellarmine-University-of-Evansville,2023,2023-08-24,2023-08-21,Bellarmine,University of Evansville,1,1,,1433.6,1471.2,18.7,-1.69
sidearm-2023-08-24-Belmont-University-Georgia-State,2023,2023-08-24,2023-08-21,Belmont University,Georgia State,1,0,,1524.2,1687.1,-106.7,28.86
sidearm-2023-08-24-Binghamton-William-&-Mary,2023,2023-08-24,2023-08-21,Binghamton,William & Mary,1,2,,1459.3,1514.0,1.6,-21.83
sidearm-2023-08-24-Boston-College-Merrimack,2023,2023-08-24,2023-08-21,Boston College,Merrimack College,1,0,,1594.7,1477.6,173.3,11.28
sidearm-2023-08-24-Boston-University-UAlbany,2023,2023-08-24,2023-08-21,Boston University,UAlbany,2,1,,1584.3,1484.8,155.7,12.18
sidearm-2023-08-24-Bryant-Central-Connecticut,2023,2023-08-24,2023-08-21,Bryant,Central Connecticut,1,0,,1181.9,1126.6,111.6,14.62
sidearm-2023-08-24-Cal-State-Fullerton-Mercer-University,2023,2023-08-24,2023-08-21,Cal State Fullerton,Mercer,6,1,1,1421.0,1617.3,-196.3,88.68
sidearm-2023-08-24-Campbell-South-Carolina,2023,2023-08-24,2023-08-21,Campbell,South Carolina,1,1,,1612.3,1511.5,157.0,-13.27
sidearm-2023-08-24-Canisius-Saint-Francis-(Pa.),2023,2023-08-24,2023-08-21,Canisius,Saint Francis,1,2,,1174.7,1362.4,-131.4,-13.49
sidearm-2023-08-24-Central-Arkansas-SIUE,2023,2023-08-24,2023-08-21,Central Arkansas,SIUE,1,2,,1484.7,1475.9,65.0,-26.11
sidearm-2023-08-24-Chicago-State-Bradley,2023,2023-08-24,2023-08-21,Chicago State,Bradley,1,2,,1252.9,1297.1,12.0,-22.53
sidearm-2023-08-24-Cleveland-State-Bowling-Green,2023,2023-08-24,2023-08-21,Cleveland State,Bowling Green,2,3,,1568.8,1650.4,-25.3,-20.03
sidearm-2023-08-24-Dayton-UC-Davis,2023,2023-08-24,2023-08-21,Dayton,UC Davis,0,2,,1711.1,1516.8,250.6,-58.91
sidearm-2023-08-24-Delaware-Rutgers,2023,2023-08-24,2023-08-21,Delaware,Rutgers,3,2,,1391.4,1721.1,-273.5,38.27
sidearm-2023-08-24-DePaul-Lindenwood,2023,2023-08-24,2023-08-21,DePaul,Lindenwood,1,0,,1585.8,1185.2,456.9,2.66
sidearm-2023-08-24-Detroit-Mercy-Saint-Mary's,2023,2023-08-24,2023-08-21,Detroit Mercy,Saint Mary's,1,5,,1304.2,1575.2,-214.7,-21.70
sidearm-2023-08-24-Duquesne-James-Madison,2023,2023-08-24,2023-08-21,Duquesne,James Madison,1,3,,1599.3,1765.3,-109.7,-23.35
sidearm-2023-08-24-ETSU-Georgia-Southern,2023,2023-08-24,2023-08-21,ETSU,Georgia Southern,1,0,,1565.7,1282.1,339.9,5.01
sidearm-2023-08-24-Fairfield-FDU,2023,2023-08-24,2023-08-21,Fairfield,FDU,1,3,,1369.5,1444.0,-18.3,-32.49
sidearm-2023-08-24-FGCU-Kentucky,2023,2023-08-24,2023-08-21,FGCU,Kentucky,0,3,,1493.9,1956.7,-406.6,-7.01
sidearm-2023-08-24-FIU-(RV)-Oregon-State,2023,2023-08-24,2023-08-21,FIU,Oregon State,2,1,,1832.0,1733.2,155.1,12.21
sidearm-2023-08-24-Fordham-Sacred-Heart,2023,2023-08-24,2023-08-21,Fordham,Sacred Heart,3,0,,1556.3,1320.2,292.3,12.80
sidearm-2023-08-24-Gardner-Webb-Wofford,2023,2023-08-24,2023-08-21,Gardner-Webb,Wofford,1,0,,1376.4,1408.9,23.8,20.14
sidearm-2023-08-24-Georgetown-Santa-Clara,2023,2023-08-24,2023-08-21,Georgetown,Santa Clara,3,2,,1837.2,1588.0,305.5,5.99
sidearm-2023-08-24-Green-Bay-Memphis,2023,2023-08-24,2023-08-21,Green Bay,Memphis,0,2,,1431.9,1707.9,-219.8,-14.46
sidearm-2023-08-24-Hofstra-Marist,2023,2023-08-24,2023-08-21,Hofstra,Marist,1,0,,1806.9,1438.1,425.1,3.17
sidearm-2023-08-24-IU-Indy-Southern-Indiana,2023,2023-08-24,2023-08-21,IU Indy,University of Southern Indiana,3,1,,1405.6,1220.1,241.7,13.03
sidearm-2023-08-24-La-Salle-Stonehill,2023,2023-08-24,2023-08-21,La Salle,Stonehill College,3,3,,1386.7,1195.1,247.9,-19.20
sidearm-2023-08-24-Lehigh-St.-John's,2023,2023-08-24,2023-08-21,Lehigh,St. John's,1,2,,1379.3,1603.4,-167.8,-11.56
sidearm-2023-08-24-Louisville-#16-Tulsa,2023,2023-08-24,2023-08-21,Louisville,Tulsa,1,0,,1719.2,1790.5,-15.1,22.74
sidearm-2023-08-24-Loyola-University-Maryland-North-Carolina,2023,2023-08-24,2023-08-21,Loyola University Maryland,North Carolina,1,1,,1504.6,1698.6,-137.7,11.81
sidearm-2023-08-24-Manhattan-Holy-Cross,2023,2023-08-24,2023-08-21,Manhattan,Holy Cross,1,1,,1479.2,1419.1,116.3,-10.12
sidearm-2023-08-24-Marquette-Drake,2023,2023-08-24,2023-08-21,Marquette,Drake,3,2,,1645.1,1458.7,242.6,8.18
sidearm-2023-08-24-Michigan-Loyola-Marymount,2023,2023-08-24,2023-08-21,Michigan,Loyola Marymount,1,1,,1519.8,1532.3,43.8,-3.93
sidearm-2023-08-24-Monmouth-Temple-University,2023,2023-08-24,2023-08-21,Monmouth,Temple University,0,0,,1451.4,1385.8,121.8,-10.56
sidearm-2023-08-24-Mount-St.-Mary's-Bucknell,2023,2023-08-24,2023-08-21,Mount St. Mary's,Bucknell,1,2,,1213.1,1364.2,-94.9,-15.61
sidearm-2023-08-24-NJIT-UIC,2023,2023-08-24,2023-08-21,NJIT,UIC,1,3,,1421.4,1487.7,-10.1,-33.36
sidearm-2023-08-24-Northeastern-UMass,2023,2023-08-24,2023-08-21,Northeastern,UMass,2,2,,1519.7,1636.2,-60.2,5.37
sidearm-2023-08-24-Northern-Kentucky-UAB,2023,2023-08-24,2023-08-21,Northern Kentucky,UAB,1,1,,1498.7,1429.0,126.0,-10.89
sidearm-2023-08-24-Oakland-Marshall,2023,2023-08-24,2023-08-21,Oakland,Marshall,0,4,,1386.1,1792.5,-350.2,-11.02
sidearm-2023-08-24-Ohio-State-Cal-State-Northridge,2023,2023-08-24,2023-08-21,Ohio State,Cal State Northridge,1,1,,1811.9,1285.3,582.8,-29.22
sidearm-2023-08-24-Old-Dominion-George-Washington,2023,2023-08-24,2023-08-21,Old Dominion,George Washington,2,2,,1590.4,1450.3,196.4,-16.04
sidearm-2023-08-24-Omaha-Incarnate-Word,2023,2023-08-24,2023-08-21,Omaha,Incarnate Word,1,2,,1526.4,1336.5,246.2,-36.95
sidearm-2023-08-24-Presbyterian-Southern-Wesleyan,2023,2023-08-24,2023-08-21,Presbyterian,Southern Wesleyan,8,1,,1369.3,1226.5,199.0,30.14
sidearm-2023-08-24-Rhode-Island-Quinnipiac,2023,2023-08-24,2023-08-21,Rhode Island,Quinnipiac,0,0,,1605.5,1615.8,46.0,-4.12
sidearm-2023-08-24-Robert-Morris-VMI,2023,2023-08-24,2023-08-21,Robert Morris,VMI,5,0,,1448.0,1048.9,455.4,6.92
sidearm-2023-08-24-Saint-Joseph's-Drexel,2023,2023-08-24,2023-08-21,Saint Joseph's,Drexel,0,2,,1532.3,1586.8,1.8,-34.62
sidearm-2023-08-24-Saint-Louis-Butler,2023,2023-08-24,2023-08-21,Saint Louis,Butler,2,1,,1791.1,1720.6,126.8,13.75
sidearm-2023-08-24-Saint-Peter's-Liberty-University,2023,2023-08-24,2023-08-21,Saint Peter's,Liberty,2,3,,1378.1,1437.7,-3.3,-21.50
sidearm-2023-08-24-San-Diego-Seattle,2023,2023-08-24,2023-08-21,San Diego,Seattle,2,1,,1724.8,1548.1,233.0,8.57
sidearm-2023-08-24-Seton-Hall-Rider,2023,2023-08-24,2023-08-21,Seton Hall,Rider University,1,0,,1622.9,1387.4,291.7,6.42
sidearm-2023-08-24-Siena-Colgate,2023,2023-08-24,2023-08-21,Siena,Colgate,0,2,,1513.3,1503.4,66.2,-41.51
sidearm-2023-08-24-SMU-UTRGV,2023,2023-08-24,2023-08-21,SMU,UTRGV,2,1,,1746.7,1547.2,255.7,7.68
sidearm-2023-08-24-St.-Bonaventure-Houston-Christian,2023,2023-08-24,2023-08-21,St. Bonaventure,Houston Christian,2,0,,1350.6,1365.1,41.8,30.04
sidearm-2023-08-24-Stetson-College-of-Charleston,2023,2023-08-24,2023-08-21,Stetson,Charleston,2,2,,1534.6,1439.4,151.5,-12.86
sidearm-2023-08-24-Stony-Brook-LIU,2023,2023-08-24,2023-08-21,Stony Brook,LIU,1,2,,1445.4,1648.3,-146.7,-12.66
sidearm-2023-08-24-Syracuse-Providence,2023,2023-08-24,2023-08-21,Syracuse,Providence,2,0,,1949.2,1700.6,304.9,9.52
sidearm-2023-08-24-UC-Irvine-UNLV,2023,2023-08-24,2023-08-21,UC Irvine,UNLV,1,0,,1543.3,1297.1,302.4,6.08
sidearm-2023-08-24-UC-Riverside-Gonzaga,2023,2023-08-24,2023-08-21,UC Riverside,Gonzaga,1,2,,1685.4,1381.7,360.0,-41.87
sidearm-2023-08-24-UC-San-Diego-Pacific,2023,2023-08-24,2023-08-21,UC San Diego,Pacific,1,2,,1493.4,1468.0,81.7,-27.22
sidearm-2023-08-24-UMBC-George-Mason-University,2023,2023-08-24,2023-08-21,UMBC,George Mason,4,3,,1569.5,1249.5,376.2,4.13
sidearm-2023-08-24-UNC-Asheville-Navy,2023,2023-08-24,2023-08-21,UNC Asheville,Navy,3,1,,1243.0,1623.8,-324.6,64.20
sidearm-2023-08-24-UNC-Wilmington-American,2023,2023-08-24,2023-08-21,UNC Wilmington,American,2,1,,1569.3,1537.3,88.2,16.01
sidearm-2023-08-24-UNCG-California,2023,2023-08-24,2023-08-21,UNC Greensboro,California,1,1,,1757.8,1558.5,255.5,-19.63
sidearm-2023-08-24-USC-Upstate-North-Florida,2023,2023-08-24,2023-08-21,USC Upstate,North Florida,1,0,,1486.1,1422.8,119.6,14.16
sidearm-2023-08-24-Utah-Tech-University-of-San-Francisco,2023,2023-08-24,2023-08-21,Utah Tech,San Francisco,0,1,,1308.6,1505.9,-141.0,-12.96
sidearm-2023-08-24-Utah-Valley-Kansas-City,2023,2023-08-24,2023-08-21,Utah Valley,Kansas City,4,0,,1571.7,1508.4,119.5,32.89
sidearm-2023-08-24-VCU-New-Hampshire,2023,2023-08-24,2023-08-21,VCU,New Hampshire,1,1,,1563.1,1887.0,-267.6,20.28
sidearm-2023-08-24-Vermont-Western-Michigan,2023,2023-08-24,2023-08-21,Vermont,Western Michigan,2,0,,1932.7,1853.3,135.7,21.00
sidearm-2023-08-24-Wake-Forest-Grand-Canyon,2023,2023-08-24,2023-08-21,Wake Forest,Grand Canyon,3,1,,1831.3,1594.6,293.0,10.11
sidearm-2023-08-24-Western-Illinois-Northern-Illinois-University,2023,2023-08-24,2023-08-21,Western Illinois,Northern Illinois,0,1,,1284.8,1602.1,-261.1,-7.48
sidearm-2023-08-24-Winthrop-Coastal-Carolina,2023,2023-08-24,2023-08-21,Winthrop,Coastal Carolina,2,0,,1255.0,1597.4,-286.1,61.58
sidearm-2023-08-24-Wisconsin-Purdue-Fort-Wayne,2023,2023-08-24,2023-08-21,Wisconsin,Purdue Fort Wayne,1,0,,1631.4,1284.1,403.6,3.56
sidearm-2023-08-24-Xavier-Wright-State,2023,2023-08-24,2023-08-21,Xavier,Wright State,1,1,,1663.2,1416.1,303.4,-22.03
wmt-2023-08-24-Clemson-UCF,2023,2023-08-24,2023-08-21,Clemson,UCF,1,2,,1874.6,1660.8,270.1,-38.11
wmt-2023-08-24-Creighton-Stanford,2023,2023-08-24,2023-08-21,Stanford,Creighton,3,1,,1871.6,1893.7,34.2,30.83
wmt-2023-08-24-CSU-Bakersfield-San-Jose-State,2023,2023-08-24,2023-08-21,CSU Bakersfield,San Jose State,1,1,,1261.4,1673.9,-356.2,24.20
wmt-2023-08-24-Denver-San-Diego-State,2023,2023-08-24,2023-08-21,Denver,San Diego State,0,0,,1795.1,1630.7,220.6,-17.60
wmt-2023-08-24-Indiana-Notre-Dame,2023,2023-08-24,2023-08-21,Notre Dame,Indiana,1,1,,1821.0,1910.6,-33.3,2.99
wmt-2023-08-24-Iona-Virginia,2023,2023-08-24,2023-08-21,Virginia,Iona,1,0,,1867.6,1512.9,411.0,3.42
wmt-2023-08-24-Northwestern-St.-Thomas,2023,2023-08-24,2023-08-21,Northwestern,St. Thomas,2,1,,1564.5,1314.8,306.0,5.97
wmt-2023-08-24-Penn-State-Pittsburgh,2023,2023-08-24,2023-08-21,Pittsburgh,Penn State,1,1,,1874.7,1736.7,194.3,-15.90
wmt-2023-08-24-UCLA-Virginia-Tech,2023,2023-08-24,2023-08-21,Virginia Tech,UCLA,1,4,1,1548.6,1773.7,-225.1,-17.80
sidearm-2023-08-25-Duke-Jacksonville,2023,2023-08-25,2023-08-21,Duke,Jacksonville,3,1,,1907.6,1331.7,632.1,1.55
sidearm-2023-08-25-Furman-Elon,2023,2023-08-25,2023-08-21,Furman,Elon,2,1,,1461.3,1722.9,-205.4,34.81
sidearm-2023-08-25-Lafayette-UMass-Lowell,2023,2023-08-25,2023-08-21,Lafayette,UMass Lowell,1,1,,1519.7,1347.5,228.5,-18.08
sidearm-2023-08-25-Longwood-Hampden-Sydney,2023,2023-08-25,2023-08-21,Longwood,Hampden-Sydney,3,0,,1203.0,1262.6,-3.4,43.90
sidearm-2023-08-25-NC-State-Radford,2023,2023-08-25,2023-08-21,NC State,Radford,3,1,,1703.2,1263.7,495.7,3.39
sidearm-2023-08-25-Sacramento-State-Portland,2023,2023-08-25,2023-08-21,Sacramento State,Portland,0,3,,1518.9,1881.4,-306.2,-11.93
sidearm-2023-08-25-UC-Santa-Barbara-Oral-Roberts,2023,2023-08-25,2023-08-21,UC Santa Barbara,Oral Roberts,0,4,,1653.7,1631.3,78.7,-62.75
wmt-2023-08-26-San-Jose-State-UC-San-Diego,2023,2023-08-26,2023-08-21,UC San Diego,San Jose State,1,2,,1466.2,1649.7,-127.2,-13.73
sidearm-2023-08-27-Belmont-FAU,2023,2023-08-27,2023-08-21,Belmont University,FAU,1,1,,1553.0,1597.6,11.8,-1.06
sidearm-2023-08-27-Bradley-Kansas-City,2023,2023-08-27,2023-08-21,Bradley,Kansas City,0,0,,1319.6,1475.6,-99.7,8.75
sidearm-2023-08-27-Bryant-Fairfield,2023,2023-08-27,2023-08-21,Bryant,Fairfield,1,0,,1196.6,1337.0,-84.2,27.39
sidearm-2023-08-27-Butler-SIUE,2023,2023-08-27,2023-08-21,Butler,SIUE,1,3,,1706.9,1502.0,261.1,-59.73
sidearm-2023-08-27-Cal-State-Fullerton-University-of-Evansville,2023,2023-08-27,2023-08-21,Cal State Fullerton,University of Evansville,1,3,,1509.6,1472.9,93.1,-44.34
sidearm-2023-08-27-Dayton-CSUN,2023,2023-08-27,2023-08-21,Dayton,CSUN,2,2,,1652.2,1539.2,169.3,-14.16
sidearm-2023-08-27-Denver-Grand-Canyon,2023,2023-08-27,2023-08-21,Denver,Grand Canyon,3,0,,1777.5,1584.5,249.3,15.85
sidearm-2023-08-27-Detroit-Mercy-San-Francisco,2023,2023-08-27,2023-08-21,Detroit Mercy,San Francisco,1,2,,1282.5,1518.9,-180.1,-10.94
sidearm-2023-08-27-Duke-Furman,2023,2023-08-27,2023-08-21,Duke,Furman,6,0,,1909.2,1496.1,469.4,6.96
sidearm-2023-08-27-FGCU-Northern-Kentucky,2023,2023-08-27,2023-08-21,FGCU,Northern Kentucky,1,1,,1486.9,1487.8,55.3,-4.95
sidearm-2023-08-27-Fordham-Saint-Francis,2023,2023-08-27,2023-08-21,Fordham,Saint Francis,1,1,,1569.1,1375.9,249.5,-19.29
sidearm-2023-08-27-Georgia-Southern--UNC-Asheville,2023,2023-08-27,2023-08-21,Georgia Southern,UNC Asheville,2,0,,1277.1,1307.2,26.2,31.66
sidearm-2023-08-27-High-Point-Saint-Peter's,2023,2023-08-27,2023-08-21,High Point,Saint Peter's,1,1,,1682.8,1356.6,382.5,-25.10
sidearm-2023-08-27-Houston-Christian-Omaha,2023,2023-08-27,2023-08-21,Houston Christian,Omaha,4,1,,1335.0,1489.4,-98.1,56.61
sidearm-2023-08-27-IU-Indy-Notre-Dame,2023,2023-08-27,2023-08-21,IU Indy,Notre Dame,0,5,,1418.6,1824.0,-349.2,-12.33
sidearm-2023-08-27-Jacksonville-Elon,2023,2023-08-27,2023-08-21,Jacksonville,Elon,0,1,,1330.2,1688.1,-301.7,-6.10
sidearm-2023-08-27-Loyola-Chicago-Lindenwood,2023,2023-08-27,2023-08-21,Loyola Chicago,Lindenwood,2,0,,1704.9,1182.6,578.6,2.11
sidearm-2023-08-27-Loyola-Maryland-Delaware,2023,2023-08-27,2023-08-21,Loyola University Maryland,Delaware,0,2,,1516.4,1429.7,143.0,-49.39
sidearm-2023-08-27-Marist-Colgate,2023,2023-08-27,2023-08-21,Marist,Colgate,3,1,,1434.9,1544.9,-53.7,40.18
sidearm-2023-08-27-Marquette-Purdue-Fort-Wayne,2023,2023-08-27,2023-08-21,Marquette,Purdue Fort Wayne,3,0,,1653.3,1280.5,429.0,6.20
sidearm-2023-08-27-Maryland-#10-UNC-Greensboro,2023,2023-08-27,2023-08-21,Maryland,UNC Greensboro,2,0,,1710.7,1738.2,28.8,31.38
sidearm-2023-08-27-Michigan-California-Baptist,2023,2023-08-27,2023-08-21,Michigan,California Baptist,2,0,,1515.9,1613.9,-41.8,38.91
sidearm-2023-08-27-Milwaukee-Chicago-State,2023,2023-08-27,2023-08-21,Milwaukee,Chicago State,2,3,,1277.1,1230.3,103.0,-28.62
sidearm-2023-08-27-New-Hampshire-Boston-University,2023,2023-08-27,2023-08-21,New Hampshire,Boston University,2,1,,1866.7,1596.5,326.5,5.37
sidearm-2023-08-27-NJIT-Northwestern,2023,2023-08-27,2023-08-21,NJIT,Northwestern,0,1,,1388.0,1570.5,-126.2,-13.78
sidearm-2023-08-27-North-Florida-College-of-Charleston,2023,2023-08-27,2023-08-21,North Florida,Charleston,1,1,,1408.6,1452.2,12.7,-1.14
sidearm-2023-08-27-Northern-Illinois-Memphis,2023,2023-08-27,2023-08-21,Northern Illinois,Memphis,1,3,,1609.6,1722.4,-56.5,-28.53
sidearm-2023-08-27-Ohio-State-UC-Davis,2023,2023-08-27,2023-08-21,Ohio State,UC Davis,1,2,,1782.6,1575.8,263.1,-37.78
sidearm-2023-08-27-Oregon-State-UC-Riverside,2023,2023-08-27,2023-08-21,Oregon State,UC Riverside,3,0,,1720.9,1643.5,133.7,26.73
sidearm-2023-08-27-Providence-Merrimack-College,2023,2023-08-27,2023-08-21,Providence,Merrimack College,2,0,,1691.1,1466.3,281.0,10.74
sidearm-2023-08-27-Rhode-Island-Stonehill,2023,2023-08-27,2023-08-21,Rhode Island,Stonehill College,3,0,,1601.4,1214.3,443.4,5.73
sidearm-2023-08-27-Robert-Morris-Niagara,2023,2023-08-27,2023-08-21,Robert Morris,Niagara,1,1,,1455.0,1392.6,118.6,-10.30
sidearm-2023-08-27-Sacramento-State-Gonzaga,2023,2023-08-27,2023-08-21,Sacramento State,Gonzaga,1,5,,1506.9,1423.6,139.6,-71.87
sidearm-2023-08-27-Seattle-South-Florida,2023,2023-08-27,2023-08-21,Seattle,South Florida,2,0,,1539.5,1789.3,-193.5,54.13
sidearm-2023-08-27-Seton-Hall-Air-Force,2023,2023-08-27,2023-08-21,Seton Hall,Air Force,3,0,,1629.3,1630.8,54.8,36.21
sidearm-2023-08-27-South-Carolina-Gardner-Webb,2023,2023-08-27,2023-08-21,South Carolina,Gardner-Webb,0,2,,1524.8,1396.6,184.5,-53.31
sidearm-2023-08-27-St.-Bonaventure-Incarnate-Word,2023,2023-08-27,2023-08-21,St. Bonaventure,Incarnate Word,1,1,,1380.6,1373.4,63.5,-5.66
sidearm-2023-08-27-Stetson-University-of-Central-Florida,2023,2023-08-27,2023-08-21,Stetson,UCF,1,2,,1521.7,1698.9,-120.9,-14.08
sidearm-2023-08-27-Tulsa-Texas-Rio-Grande-Valley,2023,2023-08-27,2023-08-21,Tulsa,UTRGV,4,1,,1767.8,1539.5,284.5,13.32
sidearm-2023-08-27-UC-Irvine-Creighton,2023,2023-08-27,2023-08-21,UC Irvine,Creighton,0,0,,1549.4,1862.9,-257.2,19.72
sidearm-2023-08-27-UConn-Holy-Cross,2023,2023-08-27,2023-08-21,UConn,Holy Cross,4,0,,1602.7,1429.3,229.7,20.22
sidearm-2023-08-27-UIC-St.-Thomas,2023,2023-08-27,2023-08-21,UIC,St. Thomas,3,0,,1521.1,1308.8,268.5,14.42
sidearm-2023-08-27-University-of-Southern-Indiana-Mercer-University,2023,2023-08-27,2023-08-21,University of Southern Indiana,Mercer,0,2,,1207.1,1528.6,-265.2,-11.62
sidearm-2023-08-27-Utah-Tech-Saint-Mary's-College-of-California,2023,2023-08-27,2023-08-21,Utah Tech,Saint Mary's,2,1,,1295.7,1596.9,-244.9,36.89
sidearm-2023-08-27-Utah-Valley-Western-Michigan,2023,2023-08-27,2023-08-21,Utah Valley,Western Michigan,1,3,,1604.6,1832.3,-171.5,-18.02
sidearm-2023-08-27-Villanova-Albany,2023,2023-08-27,2023-08-21,Villanova,Albany,0,2,,1668.8,1491.1,233.9,-57.58
sidearm-2023-08-27-Wake-Forest-California,2023,2023-08-27,2023-08-21,Wake Forest,California,1,1,,1841.4,1578.2,319.5,-22.74
sidearm-2023-08-27-Washington-San-Diego,2023,2023-08-27,2023-08-21,Washington,San Diego,0,2,,1906.6,1733.4,229.5,-57.22
sidearm-2023-08-27-Western-Illinois-Green-Bay,2023,2023-08-27,2023-08-21,Western Illinois,Green Bay,0,1,,1277.3,1417.4,-83.9,-16.28
sidearm-2023-08-27-Wisconsin-Drake,2023,2023-08-27,2023-08-21,Wisconsin,Drake,2,0,,1635.0,1450.5,240.7,13.09
sidearm-2023-08-27-Xavier-Oakland,2023,2023-08-27,2023-08-21,Xavier,Oakland,2,1,,1641.1,1375.1,322.3,5.49
wmt-2023-08-27-Duquesne-Virginia-Tech,2023,2023-08-27,2023-08-21,Virginia Tech,Duquesne,1,5,1,1530.8,1576.0,-45.1,-43.50
wmt-2023-08-27-Georgetown-Stanford,2023,2023-08-27,2023-08-21,Stanford,Georgetown,5,1,,1902.4,1843.2,115.5,33.42
wmt-2023-08-27-James-Madison-UCLA,2023,2023-08-27,2023-08-21,James Madison,UCLA,1,0,,1788.6,1791.5,53.4,18.20
wmt-2023-08-27-Le-Moyne-College-Penn-State,2023,2023-08-27,2023-08-21,Penn State,Le Moyne College,4,0,,1752.6,1299.7,509.2,4.60
wmt-2023-08-27-Loyola-Marymount-Virginia,2023,2023-08-27,2023-08-21,Virginia,Loyola Marymount,1,3,,1871.0,1536.2,391.1,-68.11
sidearm-2023-08-28-#11-Marshall--Wright-State,2023,2023-08-28,2023-08-28,Marshall,Wright State,5,0,,1803.6,1438.1,421.7,8.34
sidearm-2023-08-28-Cal-Poly-Oral-Roberts,2023,2023-08-28,2023-08-28,Cal Poly,Oral Roberts,3,5,,1415.3,1694.0,-222.5,-14.28
sidearm-2023-08-28-Cleveland-State-Canisius,2023,2023-08-28,2023-08-28,Cleveland State,Canisius,4,3,,1548.7,1161.2,443.8,2.86
